Year,District_yield,Zone,Season,Season_Months,Latitude,Longitude,Avg_Temperature_C,Min_Temperature_C,Max_Temperature_C,Total_Rainfall_mm,Rainy_Days,Avg_Humidity_Percent,Wind_Speed_kmph,Sunshine_Hours_per_Day,Water_Availability_Index,Soil_Quality_Index,Fertilizer_NPK_kg_per_ha,Pesticide_Sprays,Rice_Yield_kg_per_ha,Cost_INR_per_ha,Market_Price_INR_per_kg,Revenue_INR_per_ha,Profit_INR_per_ha,Profit_Margin_Percent,Drought_Risk,Flood_Risk,Heat_Stress,Month,District_climate,Temperature_C,Rainfall_mm,Humidity_%,WindSpeed_kmph,SoilMoisture_%,CropYield_Index
2018,Nagapattinam,Delta,Kuruvai,Jun-Sep,10.77,79.84,29.2,24.59,33.43,477.19,53,75.61,13.76,6.91,0.78,0.9,131.03,1,2626.52,28514.46,24.6,64612.19,36097.72,126.59,0,0,0,January,Nagapattinam,34.48,247.12,48.13,24.16,59.65,92.12
2018,Nagapattinam,Delta,Kuruvai,Jun-Sep,10.77,79.84,29.2,24.59,33.43,477.19,53,75.61,13.76,6.91,0.78,0.9,131.03,1,2626.52,28514.46,24.6,64612.19,36097.72,126.59,0,0,0,October,Nagapattinam,36.32,436.38,52.41,4.22,64.77,105.09
2018,Nagapattinam,Delta,Kuruvai,Jun-Sep,10.77,79.84,29.2,24.59,33.43,477.19,53,75.61,13.76,6.91,0.78,0.9,131.03,1,2626.52,28514.46,24.6,64612.19,36097.72,126.59,0,0,0,June,Nagapattinam,34.64,280.65,65.68,4.38,77.48,90.33
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,October,Nagapattinam,27.3,288.86,94.66,6.85,43.18,52.1
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,March,Nagapattinam,37.83,55.43,43.33,4.56,31.14,53.9
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,June,Nagapattinam,23.8,443.11,51.74,10.58,65.19,97.81
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,September,Nagapattinam,36.1,289.41,84.76,2.92,39.9,106.32
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,January,Nagapattinam,20.87,106.38,54.36,10.77,35.13,71.11
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,April,Nagapattinam,23.57,202.82,84.41,23.96,18.66,58.79
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,November,Nagapattinam,26.79,140.39,92.63,3.88,46.89,65.84
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,June,Nagapattinam,34.62,537.18,53.17,17.85,43.47,82.1
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,August,Nagapattinam,36.18,532.31,93.95,12.13,63.06,99.07
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,January,Nagapattinam,34.48,247.12,48.13,24.16,59.65,92.12
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,October,Nagapattinam,36.32,436.38,52.41,4.22,64.77,105.09
2018,Nagapattinam,Delta,Samba,Aug-Jan,10.77,79.84,25.65,21.18,31.19,914.21,70,73.54,12.55,5.42,0.74,0.9,130.57,3,2174.46,33167.33,26.67,57998.96,24831.63,74.87,0,0,0,June,Nagapattinam,34.64,280.65,65.68,4.38,77.48,90.33
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,October,Nagapattinam,27.3,288.86,94.66,6.85,43.18,52.1
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,March,Nagapattinam,37.83,55.43,43.33,4.56,31.14,53.9
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,June,Nagapattinam,23.8,443.11,51.74,10.58,65.19,97.81
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,September,Nagapattinam,36.1,289.41,84.76,2.92,39.9,106.32
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,January,Nagapattinam,20.87,106.38,54.36,10.77,35.13,71.11
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,April,Nagapattinam,23.57,202.82,84.41,23.96,18.66,58.79
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,November,Nagapattinam,26.79,140.39,92.63,3.88,46.89,65.84
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,June,Nagapattinam,34.62,537.18,53.17,17.85,43.47,82.1
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,August,Nagapattinam,36.18,532.31,93.95,12.13,63.06,99.07
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,January,Nagapattinam,34.48,247.12,48.13,24.16,59.65,92.12
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,October,Nagapattinam,36.32,436.38,52.41,4.22,64.77,105.09
2018,Nagapattinam,Delta,Thaladi,Sep-Feb,10.77,79.84,27.51,23.41,34.01,529.98,52,74.42,14.85,6.53,0.85,0.9,132.77,1,2494.74,32358.61,27.38,68310.63,35952.01,111.1,0,0,0,June,Nagapattinam,34.64,280.65,65.68,4.38,77.48,90.33
2018,Tiruvarur,Delta,Kuruvai,Jun-Sep,10.77,79.63,29.31,24.35,35.11,577.2,63,77.98,13.78,5.82,0.72,0.88,157.18,4,2494.46,34284.4,27.5,68599.0,34314.6,100.09,0,0,0,September,Tiruvarur,39.08,102.79,80.29,21.38,63.73,100.33
2018,Tiruvarur,Delta,Kuruvai,Jun-Sep,10.77,79.63,29.31,24.35,35.11,577.2,63,77.98,13.78,5.82,0.72,0.88,157.18,4,2494.46,34284.4,27.5,68599.0,34314.6,100.09,0,0,0,May,Tiruvarur,39.77,364.47,71.75,14.94,89.87,112.78
2018,Tiruvarur,Delta,Kuruvai,Jun-Sep,10.77,79.63,29.31,24.35,35.11,577.2,63,77.98,13.78,5.82,0.72,0.88,157.18,4,2494.46,34284.4,27.5,68599.0,34314.6,100.09,0,0,0,September,Tiruvarur,21.63,560.18,80.82,6.04,71.56,131.12
2018,Tiruvarur,Delta,Kuruvai,Jun-Sep,10.77,79.63,29.31,24.35,35.11,577.2,63,77.98,13.78,5.82,0.72,0.88,157.18,4,2494.46,34284.4,27.5,68599.0,34314.6,100.09,0,0,0,July,Tiruvarur,34.85,597.13,84.72,24.0,17.97,130.01
2018,Tiruvarur,Delta,Kuruvai,Jun-Sep,10.77,79.63,29.31,24.35,35.11,577.2,63,77.98,13.78,5.82,0.72,0.88,157.18,4,2494.46,34284.4,27.5,68599.0,34314.6,100.09,0,0,0,September,Tiruvarur,34.53,207.33,70.01,6.49,31.11,144.17
2018,Tiruvarur,Delta,Kuruvai,Jun-Sep,10.77,79.63,29.31,24.35,35.11,577.2,63,77.98,13.78,5.82,0.72,0.88,157.18,4,2494.46,34284.4,27.5,68599.0,34314.6,100.09,0,0,0,September,Tiruvarur,24.46,88.03,55.6,8.27,22.53,95.94
2018,Tiruvarur,Delta,Kuruvai,Jun-Sep,10.77,79.63,29.31,24.35,35.11,577.2,63,77.98,13.78,5.82,0.72,0.88,157.18,4,2494.46,34284.4,27.5,68599.0,34314.6,100.09,0,0,0,June,Tiruvarur,24.54,471.47,91.85,10.92,41.93,111.07
2018,Tiruvarur,Delta,Kuruvai,Jun-Sep,10.77,79.63,29.31,24.35,35.11,577.2,63,77.98,13.78,5.82,0.72,0.88,157.18,4,2494.46,34284.4,27.5,68599.0,34314.6,100.09,0,0,0,March,Tiruvarur,29.09,597.78,71.66,3.71,26.7,56.38
2018,Tiruvarur,Delta,Samba,Aug-Jan,10.77,79.63,26.15,22.37,30.64,713.03,66,77.05,11.04,6.5,0.88,0.88,125.75,3,2864.97,38406.46,29.71,85128.49,46722.04,121.65,0,0,0,September,Tiruvarur,39.08,102.79,80.29,21.38,63.73,100.33
2018,Tiruvarur,Delta,Samba,Aug-Jan,10.77,79.63,26.15,22.37,30.64,713.03,66,77.05,11.04,6.5,0.88,0.88,125.75,3,2864.97,38406.46,29.71,85128.49,46722.04,121.65,0,0,0,May,Tiruvarur,39.77,364.47,71.75,14.94,89.87,112.78
2018,Tiruvarur,Delta,Samba,Aug-Jan,10.77,79.63,26.15,22.37,30.64,713.03,66,77.05,11.04,6.5,0.88,0.88,125.75,3,2864.97,38406.46,29.71,85128.49,46722.04,121.65,0,0,0,September,Tiruvarur,21.63,560.18,80.82,6.04,71.56,131.12
2018,Tiruvarur,Delta,Samba,Aug-Jan,10.77,79.63,26.15,22.37,30.64,713.03,66,77.05,11.04,6.5,0.88,0.88,125.75,3,2864.97,38406.46,29.71,85128.49,46722.04,121.65,0,0,0,July,Tiruvarur,34.85,597.13,84.72,24.0,17.97,130.01
2018,Tiruvarur,Delta,Samba,Aug-Jan,10.77,79.63,26.15,22.37,30.64,713.03,66,77.05,11.04,6.5,0.88,0.88,125.75,3,2864.97,38406.46,29.71,85128.49,46722.04,121.65,0,0,0,September,Tiruvarur,34.53,207.33,70.01,6.49,31.11,144.17
2018,Tiruvarur,Delta,Samba,Aug-Jan,10.77,79.63,26.15,22.37,30.64,713.03,66,77.05,11.04,6.5,0.88,0.88,125.75,3,2864.97,38406.46,29.71,85128.49,46722.04,121.65,0,0,0,September,Tiruvarur,24.46,88.03,55.6,8.27,22.53,95.94
2018,Tiruvarur,Delta,Samba,Aug-Jan,10.77,79.63,26.15,22.37,30.64,713.03,66,77.05,11.04,6.5,0.88,0.88,125.75,3,2864.97,38406.46,29.71,85128.49,46722.04,121.65,0,0,0,June,Tiruvarur,24.54,471.47,91.85,10.92,41.93,111.07
2018,Tiruvarur,Delta,Samba,Aug-Jan,10.77,79.63,26.15,22.37,30.64,713.03,66,77.05,11.04,6.5,0.88,0.88,125.75,3,2864.97,38406.46,29.71,85128.49,46722.04,121.65,0,0,0,March,Tiruvarur,29.09,597.78,71.66,3.71,26.7,56.38
2018,Tiruvarur,Delta,Thaladi,Sep-Feb,10.77,79.63,27.09,23.16,33.61,813.02,66,77.65,15.52,6.64,0.88,0.88,124.06,2,2095.1,33379.54,28.31,59316.08,25936.54,77.7,0,0,0,September,Tiruvarur,39.08,102.79,80.29,21.38,63.73,100.33
2018,Tiruvarur,Delta,Thaladi,Sep-Feb,10.77,79.63,27.09,23.16,33.61,813.02,66,77.65,15.52,6.64,0.88,0.88,124.06,2,2095.1,33379.54,28.31,59316.08,25936.54,77.7,0,0,0,May,Tiruvarur,39.77,364.47,71.75,14.94,89.87,112.78
2018,Tiruvarur,Delta,Thaladi,Sep-Feb,10.77,79.63,27.09,23.16,33.61,813.02,66,77.65,15.52,6.64,0.88,0.88,124.06,2,2095.1,33379.54,28.31,59316.08,25936.54,77.7,0,0,0,September,Tiruvarur,21.63,560.18,80.82,6.04,71.56,131.12
2018,Tiruvarur,Delta,Thaladi,Sep-Feb,10.77,79.63,27.09,23.16,33.61,813.02,66,77.65,15.52,6.64,0.88,0.88,124.06,2,2095.1,33379.54,28.31,59316.08,25936.54,77.7,0,0,0,July,Tiruvarur,34.85,597.13,84.72,24.0,17.97,130.01
2018,Tiruvarur,Delta,Thaladi,Sep-Feb,10.77,79.63,27.09,23.16,33.61,813.02,66,77.65,15.52,6.64,0.88,0.88,124.06,2,2095.1,33379.54,28.31,59316.08,25936.54,77.7,0,0,0,September,Tiruvarur,34.53,207.33,70.01,6.49,31.11,144.17
2018,Tiruvarur,Delta,Thaladi,Sep-Feb,10.77,79.63,27.09,23.16,33.61,813.02,66,77.65,15.52,6.64,0.88,0.88,124.06,2,2095.1,33379.54,28.31,59316.08,25936.54,77.7,0,0,0,September,Tiruvarur,24.46,88.03,55.6,8.27,22.53,95.94
2018,Tiruvarur,Delta,Thaladi,Sep-Feb,10.77,79.63,27.09,23.16,33.61,813.02,66,77.65,15.52,6.64,0.88,0.88,124.06,2,2095.1,33379.54,28.31,59316.08,25936.54,77.7,0,0,0,June,Tiruvarur,24.54,471.47,91.85,10.92,41.93,111.07
2018,Tiruvarur,Delta,Thaladi,Sep-Feb,10.77,79.63,27.09,23.16,33.61,813.02,66,77.65,15.52,6.64,0.88,0.88,124.06,2,2095.1,33379.54,28.31,59316.08,25936.54,77.7,0,0,0,March,Tiruvarur,29.09,597.78,71.66,3.71,26.7,56.38
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,September,Mayiladuthurai,30.25,510.78,41.01,12.79,45.37,105.84
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,September,Mayiladuthurai,22.53,188.28,80.69,6.71,52.74,96.74
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,December,Mayiladuthurai,37.5,243.66,67.75,6.92,72.05,53.72
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,April,Mayiladuthurai,34.23,340.31,88.28,15.14,85.86,65.97
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,May,Mayiladuthurai,23.72,494.9,55.75,13.42,84.23,144.1
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,January,Mayiladuthurai,25.76,426.36,91.42,14.2,71.77,96.18
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,June,Mayiladuthurai,29.54,67.44,90.96,8.99,54.57,103.73
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,March,Mayiladuthurai,39.17,86.96,89.18,18.03,12.12,63.13
2018,Mayiladuthurai,Delta,Kuruvai,Jun-Sep,11.11,79.65,30.46,27.27,37.35,546.17,55,71.24,16.43,6.1,0.8,0.87,132.82,3,2438.7,35731.89,29.44,71795.07,36063.18,100.93,0,0,0,August,Mayiladuthurai,27.8,14.4,90.42,17.46,54.61,147.38
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,September,Mayiladuthurai,30.25,510.78,41.01,12.79,45.37,105.84
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,September,Mayiladuthurai,22.53,188.28,80.69,6.71,52.74,96.74
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,December,Mayiladuthurai,37.5,243.66,67.75,6.92,72.05,53.72
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,April,Mayiladuthurai,34.23,340.31,88.28,15.14,85.86,65.97
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,May,Mayiladuthurai,23.72,494.9,55.75,13.42,84.23,144.1
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,January,Mayiladuthurai,25.76,426.36,91.42,14.2,71.77,96.18
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,June,Mayiladuthurai,29.54,67.44,90.96,8.99,54.57,103.73
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,March,Mayiladuthurai,39.17,86.96,89.18,18.03,12.12,63.13
2018,Mayiladuthurai,Delta,Samba,Aug-Jan,11.11,79.65,28.63,25.31,34.01,582.12,62,78.31,9.22,7.53,0.67,0.87,141.54,2,2000.0,36299.36,28.33,56654.61,20355.25,56.08,0,0,0,August,Mayiladuthurai,27.8,14.4,90.42,17.46,54.61,147.38
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,September,Mayiladuthurai,30.25,510.78,41.01,12.79,45.37,105.84
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,September,Mayiladuthurai,22.53,188.28,80.69,6.71,52.74,96.74
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,December,Mayiladuthurai,37.5,243.66,67.75,6.92,72.05,53.72
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,April,Mayiladuthurai,34.23,340.31,88.28,15.14,85.86,65.97
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,May,Mayiladuthurai,23.72,494.9,55.75,13.42,84.23,144.1
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,January,Mayiladuthurai,25.76,426.36,91.42,14.2,71.77,96.18
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,June,Mayiladuthurai,29.54,67.44,90.96,8.99,54.57,103.73
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,March,Mayiladuthurai,39.17,86.96,89.18,18.03,12.12,63.13
2018,Mayiladuthurai,Delta,Thaladi,Sep-Feb,11.11,79.65,27.5,23.75,33.12,725.36,67,75.95,14.48,7.14,0.78,0.87,162.68,2,3019.13,36425.86,30.18,91111.46,54685.6,150.13,0,0,0,August,Mayiladuthurai,27.8,14.4,90.42,17.46,54.61,147.38
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,October,Ariyalur,26.47,461.34,79.82,21.38,46.51,110.0
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,September,Ariyalur,28.47,214.9,59.0,5.83,73.45,80.0
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,January,Ariyalur,32.08,197.05,83.46,19.24,21.69,88.15
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,July,Ariyalur,25.62,211.91,69.14,14.58,39.58,75.71
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,October,Ariyalur,38.28,146.82,58.03,19.79,21.61,142.31
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,October,Ariyalur,36.69,104.7,53.6,16.62,38.44,66.17
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,March,Ariyalur,26.45,201.08,60.49,17.01,30.98,53.01
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,December,Ariyalur,27.83,401.81,93.43,6.65,73.39,67.48
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,December,Ariyalur,34.16,524.85,72.8,7.61,73.72,105.45
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,October,Ariyalur,35.5,476.0,93.36,20.12,57.31,111.68
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,February,Ariyalur,36.24,66.11,92.14,24.71,21.95,92.84
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,August,Ariyalur,29.37,72.56,82.47,2.04,14.05,142.63
2018,Ariyalur,Central,Kuruvai,Jun-Sep,11.14,79.07,31.14,27.79,37.05,498.85,57,71.23,12.91,5.4,0.68,0.72,160.23,2,2000.0,32434.01,25.84,51676.85,19242.84,59.33,0,0,0,December,Ariyalur,26.61,60.39,64.4,21.25,64.81,76.21
